Time (ns)	RMSD_md1 (Å)	RMSD_md2 (Å)	RMSD_md3 (Å)	RMSD_md4 (Å)	RMSD_md5 (Å)
231.7	1.01	0.72	0.69	0.95	0.33
231.8	1.05	0.74	0.65	1.0	0.35
231.9	0.92	0.66	0.58	0.92	0.36
232.0	0.88	0.56	0.62	0.88	0.39
232.1	0.74	0.68	0.62	1.12	0.68
232.2	0.86	0.66	0.53	0.96	0.62
232.3	0.9	0.72	0.68	1.02	0.87
232.4	0.74	0.62	0.77	0.96	0.6
232.5	0.77	0.64	0.66	0.96	0.73
232.6	0.82	0.74	0.62	0.84	0.76
232.7	0.87	0.65	0.59	0.97	1.01
232.8	0.82	0.75	0.61	0.99	1.01
232.9	0.73	0.71	0.53	0.97	0.95
233.0	0.85	0.74	0.71	0.97	1.09
233.1	0.89	0.78	0.73	0.94	1.19
233.2	0.91	0.64	0.74	0.88	0.97
233.3	0.92	0.77	0.62	0.99	1.2
233.4	0.86	0.67	0.62	1.09	1.16
233.5	0.85	0.66	0.61	1.04	1.09
233.6	1.03	0.69	0.57	0.87	1.25
233.7	0.77	0.63	0.73	1.09	1.09
233.8	0.95	0.73	0.7	0.9	1.17
233.9	0.95	0.74	0.7	0.97	1.12
234.0	0.76	0.63	0.75	0.85	1.23
234.1	0.95	0.58	0.71	0.73	1.17
234.2	0.88	0.71	0.64	0.77	1.15
234.3	0.76	0.75	0.58	0.72	1.24
234.4	0.86	0.62	0.89	0.88	0.99
234.5	0.77	0.72	0.75	0.65	0.67
234.6	0.79	0.78	0.66	0.84	0.62
234.7	0.72	0.71	0.64	0.74	0.66
234.8	0.78	0.65	0.9	0.96	0.76
234.9	0.95	0.78	0.77	1.04	0.79
235.0	0.86	0.7	0.69	1.1	0.72
235.1	0.75	0.7	0.77	1.04	0.71
235.2	0.94	0.72	0.76	0.9	0.74
235.3	0.87	0.64	0.59	0.98	0.78
235.4	0.78	0.7	0.79	0.93	0.76
235.5	0.89	0.77	0.75	0.83	0.94
235.6	0.79	0.7	0.84	0.84	0.8
235.7	0.77	0.66	0.75	0.98	0.92
235.8	0.84	0.7	0.78	0.97	0.68
235.9	0.81	0.62	0.76	1.04	0.55
236.0	0.86	0.71	0.71	0.95	0.94
236.1	0.81	0.86	0.7	0.88	0.78
236.2	0.76	0.66	0.92	0.89	0.87
236.3	0.82	0.68	1.05	0.85	0.94
236.4	0.86	0.61	0.74	0.89	0.83
236.5	0.86	0.76	0.73	1.01	0.89
236.6	0.71	0.71	0.75	0.9	0.8
236.7	0.84	0.68	0.69	1.02	0.67
236.8	0.74	0.78	0.51	1.03	0.79
236.9	0.83	0.73	0.64	1.0	0.71
237.0	0.85	0.69	0.76	0.98	0.6
237.1	0.85	0.67	0.7	1.0	0.73
237.2	0.82	0.75	0.7	1.01	0.74
237.3	0.98	0.79	0.74	0.95	0.76
237.4	0.94	0.72	0.66	0.88	0.71
237.5	1.03	0.74	0.57	0.87	0.74
237.6	1.12	0.77	0.69	0.81	0.67
237.7	0.96	0.69	0.69	0.86	0.93
237.8	1.04	0.73	0.66	0.74	0.47
237.9	1.05	0.6	0.82	0.91	0.59
238.0	0.97	0.7	0.75	0.81	0.79
238.1	1.01	0.69	0.63	0.82	0.79
238.2	1.1	0.72	0.72	0.84	0.63
238.3	0.97	0.67	0.62	0.89	0.77
238.4	1.0	0.7	0.64	0.87	0.69
238.5	1.04	0.6	0.64	0.79	1.06
238.6	0.96	0.78	0.64	0.95	1.32
238.7	0.94	0.69	0.62	0.86	0.9
238.8	1.08	0.61	0.62	0.85	0.96
238.9	1.09	0.69	0.63	0.97	0.99
239.0	1.07	0.66	0.57	0.8	1.17
239.1	1.01	0.76	0.79	1.01	1.14
239.2	1.03	0.73	0.6	0.81	1.05
239.3	1.03	0.67	0.81	0.89	1.22
239.4	0.97	0.56	0.74	0.88	0.98
239.5	1.08	0.83	0.75	0.88	0.66
239.6	1.01	0.71	0.63	0.95	0.82
239.7	1.07	0.65	0.67	0.8	1.08
239.8	1.04	0.86	0.64	0.81	0.63
239.9	0.97	0.62	0.6	0.78	0.87
240.0	0.96	0.67	0.7	0.89	0.54
240.1	0.82	0.63	0.62	1.01	0.77
240.2	1.01	0.7	0.66	1.04	0.89
240.3	1.04	0.86	0.67	0.92	1.08
240.4	1.0	0.74	0.63	0.91	1.14
240.5	0.76	0.63	0.58	0.9	1.23
240.6	0.86	0.64	0.64	0.99	1.14
240.7	0.85	0.74	0.69	1.02	0.88
240.8	0.76	0.8	0.76	0.88	0.67
240.9	0.82	0.73	0.74	0.96	0.69
241.0	0.82	0.66	0.76	0.75	1.03
241.1	0.92	0.65	0.65	0.99	0.68
241.2	0.67	0.63	0.75	1.01	0.69
241.3	0.92	0.66	0.81	0.89	0.74
241.4	0.85	0.78	0.72	1.03	0.96
241.5	0.83	0.78	0.73	0.84	0.77
241.6	0.73	0.73	0.63	0.93	0.78
241.7	0.87	0.78	0.68	0.78	0.72
241.8	0.9	0.71	0.75	0.73	0.61
241.9	0.72	0.76	0.63	0.86	0.7
242.0	0.83	0.74	0.64	0.7	0.57
242.1	0.83	0.71	0.75	0.9	0.53
242.2	0.89	0.71	0.84	0.94	1.05
242.3	0.79	0.77	0.83	0.94	0.7
242.4	0.73	0.7	0.58	0.87	0.65
242.5	0.77	0.7	0.62	0.9	0.73
242.6	0.92	0.69	0.84	0.72	0.5
242.7	0.86	0.75	0.61	0.84	0.86
242.8	0.73	0.64	0.67	0.84	0.78
242.9	0.83	0.75	0.63	0.77	0.83
243.0	0.78	0.72	0.68	0.67	0.84
243.1	0.8	0.7	0.67	0.75	0.51
243.2	0.77	0.68	0.57	0.72	0.45
243.3	0.86	0.68	0.64	0.82	0.37
243.4	0.81	0.84	0.67	0.73	0.44
243.5	0.69	0.72	0.53	0.87	0.45
243.6	0.89	0.65	0.66	0.63	0.39
243.7	0.75	0.72	0.62	1.0	0.47
243.8	0.75	0.77	0.62	0.87	0.39
243.9	0.77	0.76	0.68	0.68	0.51
244.0	0.93	0.71	0.67	0.86	0.3
244.1	0.96	0.66	0.73	0.95	0.35
244.2	0.85	0.71	0.64	0.98	0.31
244.3	0.78	0.73	0.61	0.84	0.39
244.4	0.74	0.69	0.71	0.92	0.29
244.5	0.84	0.76	0.76	0.9	0.37
244.6	0.74	0.64	0.7	0.99	1.01
244.7	0.82	0.66	0.68	0.96	1.09
244.8	0.84	0.73	0.7	0.85	0.55
244.9	0.81	0.81	0.66	1.0	0.96
245.0	0.82	0.81	0.6	0.52	1.07
245.1	0.81	0.66	0.66	0.68	0.55
245.2	0.8	0.71	0.69	0.73	0.63
245.3	0.77	0.7	0.65	1.02	0.37
245.4	0.73	0.72	0.63	1.05	0.51
245.5	1.01	0.7	0.84	0.99	0.41
245.6	0.96	0.73	0.78	0.85	0.39
245.7	1.02	0.75	0.83	0.98	0.22
245.8	0.95	0.74	0.76	0.68	0.42
245.9	0.98	0.72	0.51	0.69	0.31
246.0	0.84	0.77	0.64	0.74	0.48
246.1	0.89	0.76	0.54	0.88	0.75
246.2	0.92	0.72	0.56	0.92	0.49
246.3	1.04	0.69	0.67	0.82	0.61
246.4	0.91	0.63	0.56	0.88	0.38
246.5	0.88	0.63	0.5	0.78	0.36
246.6	0.88	0.59	0.62	0.65	0.38
246.7	0.77	0.73	0.69	0.81	0.62
246.8	0.78	0.8	0.63	0.74	0.28
246.9	0.96	0.7	0.6	0.88	0.82
247.0	1.1	0.74	0.64	0.95	0.82
247.1	1.15	0.72	0.53	0.82	0.53
247.2	1.11	0.75	0.58	1.01	0.48
247.3	1.11	0.75	0.56	0.99	0.43
247.4	1.06	0.88	0.56	1.09	0.34
247.5	1.08	0.82	0.57	0.83	0.5
247.6	1.09	0.71	0.46	0.96	0.65
247.7	1.07	0.69	0.59	1.04	0.83
247.8	1.08	0.73	0.63	0.96	0.6
247.9	1.14	0.89	0.61	0.92	0.61
248.0	0.89	0.71	0.56	0.92	0.8
248.1	1.11	0.72	0.53	0.8	1.17
248.2	1.14	0.59	0.53	0.87	0.76
248.3	1.07	0.68	0.71	0.77	0.85
248.4	1.07	0.72	0.62	0.83	0.53
248.5	1.13	0.69	0.56	0.72	0.49
248.6	0.86	0.63	0.57	0.73	0.31
248.7	0.83	0.62	0.79	0.78	0.65
248.8	0.95	0.64	0.59	0.74	0.69
248.9	1.13	0.78	0.7	0.98	0.63
249.0	1.16	0.7	0.64	0.73	0.72
249.1	1.07	0.7	0.61	0.63	0.66
249.2	1.05	0.69	0.81	0.78	0.53
249.3	1.15	0.69	0.63	0.61	0.6
249.4	1.17	0.68	0.64	0.71	0.46
249.5	1.07	0.66	0.54	0.81	0.79
249.6	1.01	0.85	0.67	0.74	0.69
249.7	0.75	0.63	0.53	0.72	0.6
249.8	0.86	0.73	0.75	0.8	0.58
249.9	0.69	0.69	0.62	0.59	0.58
250.0	0.8	0.74	0.51	0.74	0.55
250.1	0.67	0.69	0.62	0.84	0.6
250.2	0.89	0.7	0.57	0.88	0.6
250.3	0.9	0.63	0.53	0.77	0.74
250.4	0.95	0.74	0.5	0.91	0.67
250.5	0.94	0.77	0.57	0.7	0.72
250.6	0.92	0.57	0.63	0.88	0.51
250.7	1.03	0.74	0.63	0.85	0.63
250.8	1.21	0.62	0.63	0.76	0.45
250.9	0.9	0.71	0.7	0.87	0.49
251.0	1.13	0.74	0.6	0.79	0.33
251.1	1.0	0.74	0.68	0.97	0.62
251.2	0.61	0.82	0.59	0.95	0.72
251.3	0.9	0.64	0.7	0.76	0.72
251.4	1.04	0.77	0.57	0.57	0.53
251.5	0.93	0.66	0.78	0.77	0.63
251.6	1.05	0.62	0.72	0.7	0.57
251.7	0.87	0.71	0.53	0.61	0.6
251.8	0.93	0.65	0.65	0.8	0.72
251.9	1.04	0.65	0.64	0.62	0.73
252.0	0.98	0.57	0.6	0.84	0.42
252.1	0.99	0.72	0.76	0.68	0.28
252.2	0.98	0.78	0.61	0.88	0.41
252.3	0.99	0.77	0.64	0.79	0.27
252.4	0.93	0.79	0.57	0.77	0.6
252.5	1.04	0.65	0.69	0.73	0.32
252.6	0.97	0.66	0.65	0.8	0.35
252.7	1.04	0.69	0.69	0.66	0.34
252.8	0.97	0.71	0.52	0.84	0.34
252.9	0.92	0.63	0.67	0.89	0.31
253.0	0.96	0.65	0.65	0.97	0.39
253.1	0.82	0.65	0.64	0.97	0.25
253.2	0.93	0.65	0.65	1.24	0.39
253.3	0.95	0.77	0.69	1.42	0.31
253.4	0.86	0.82	0.66	0.79	0.32
253.5	0.94	0.69	0.53	0.85	0.31
253.6	0.97	0.58	0.52	0.75	0.55
253.7	1.04	0.67	0.69	0.8	0.41
253.8	0.87	0.68	0.55	0.91	0.3
253.9	0.63	0.58	0.65	0.82	0.41
254.0	0.86	0.75	0.7	0.77	0.5
254.1	0.88	0.69	0.66	0.89	0.8
254.2	0.74	0.66	0.57	0.59	0.6
254.3	0.86	0.55	0.53	0.72	0.63
254.4	1.0	0.73	0.66	0.87	0.33
254.5	0.96	0.66	0.62	0.8	0.36
254.6	1.04	0.68	0.62	0.69	0.51
254.7	0.83	0.65	0.73	0.81	0.43
254.8	0.78	0.7	0.49	0.71	0.43
254.9	0.75	0.72	0.62	0.86	0.4
255.0	0.85	0.73	0.56	0.85	0.39
255.1	1.0	0.71	0.66	0.92	0.33
255.2	0.94	0.66	0.8	1.13	0.33
255.3	0.97	0.65	0.64	0.78	0.51
255.4	0.95	0.67	0.55	0.95	0.44
255.5	0.82	0.7	0.67	0.99	0.33
255.6	0.94	0.72	0.67	0.81	0.3
255.7	0.97	0.67	0.48	1.0	0.36
255.8	1.02	0.64	0.57	0.74	0.45
255.9	0.98	0.64	0.81	0.77	0.34
256.0	0.97	0.7	0.71	0.79	0.43
256.1	1.0	0.76	0.62	0.79	0.38
256.2	1.11	0.74	0.8	1.04	0.42
256.3	1.04	0.65	0.75	1.0	0.52
256.4	1.02	0.66	0.85	0.71	0.48
256.5	0.99	0.6	0.66	0.81	0.58
256.6	0.91	0.69	0.7	0.92	0.51
256.7	1.01	0.71	0.61	0.46	0.63
256.8	0.96	0.73	0.75	0.66	0.59
256.9	1.06	0.64	0.63	0.49	0.59
257.0	0.92	0.68	0.62	0.7	0.57
257.1	0.9	0.66	0.68	0.86	0.43
257.2	0.71	0.66	0.68	1.07	0.49
257.3	0.94	0.77	0.69	0.96	0.5
257.4	0.95	0.68	0.79	0.84	0.62
257.5	0.97	0.66	0.68	0.99	0.55
257.6	0.91	0.71	0.72	1.1	0.63
257.7	0.98	0.7	0.76	0.9	0.63
257.8	1.11	0.72	0.72	0.9	0.65
257.9	1.05	0.7	0.64	0.9	0.64
258.0	1.13	0.7	0.83	0.98	0.6
258.1	0.93	0.62	0.79	1.04	0.58
258.2	1.02	0.66	0.76	1.02	0.58
258.3	0.96	0.77	0.81	0.82	0.42
258.4	1.08	0.76	0.72	0.92	0.32
258.5	0.96	0.67	0.68	1.02	0.38
258.6	1.05	0.67	0.62	0.86	0.34
258.7	0.86	0.82	0.52	0.87	0.36
258.8	0.95	0.7	0.5	0.95	0.31
258.9	0.91	0.7	0.64	0.98	0.53
259.0	1.06	0.71	0.68	0.73	0.43
259.1	0.98	0.69	0.61	0.92	0.35
259.2	0.72	0.77	0.59	0.83	0.51
259.3	0.83	0.71	0.64	0.78	0.49
259.4	0.97	0.7	0.76	0.72	0.32
259.5	0.91	0.67	0.64	0.77	0.28
259.6	1.02	0.76	0.68	0.85	0.53
259.7	1.07	0.7	0.65	0.73	0.39
259.8	0.74	0.76	0.66	0.72	0.35
259.9	0.8	0.81	0.61	0.7	0.6
260.0	0.7	0.68	0.64	0.8	0.58
260.1	0.76	0.64	0.65	0.74	0.46
260.2	0.83	0.76	0.67	0.83	0.63
260.3	0.92	0.67	0.58	0.79	0.56
260.4	0.8	0.69	0.52	0.82	0.6
260.5	0.73	0.75	0.64	1.16	0.61
260.6	0.9	0.64	0.59	0.81	0.61
260.7	0.85	0.71	0.67	0.82	0.47
260.8	0.84	0.6	0.65	0.75	0.35
260.9	0.74	0.66	0.59	0.63	0.29
261.0	0.77	0.66	0.68	0.74	0.21
261.1	0.75	0.7	0.59	0.91	0.32
261.2	0.77	0.75	0.57	0.77	0.4
261.3	0.87	0.62	0.62	0.82	0.39
261.4	0.78	0.73	0.66	0.89	0.4
261.5	0.81	0.67	0.57	0.98	0.33
261.6	1.05	0.72	0.67	0.97	0.42
261.7	0.99	0.66	0.49	0.92	0.33
261.8	0.95	0.71	0.72	0.95	0.35
261.9	0.98	0.62	0.63	1.0	0.33
262.0	0.91	0.67	0.61	0.83	0.33
262.1	0.85	0.63	0.7	0.7	0.3
262.2	0.95	0.84	0.58	0.72	0.43
262.3	0.85	0.7	0.47	0.67	0.35
262.4	0.92	0.62	0.66	0.85	0.36
262.5	1.06	0.68	0.65	0.65	0.3
262.6	1.04	0.67	0.56	0.78	0.54
262.7	1.03	0.6	0.71	0.83	0.45
262.8	0.95	0.89	0.63	0.71	0.46
262.9	0.98	0.72	0.67	0.82	0.42
263.0	0.95	0.61	0.66	0.65	0.52
263.1	0.98	0.73	0.68	0.74	0.33
263.2	0.93	0.66	0.63	0.67	0.32
263.3	0.96	0.63	0.61	0.76	0.51
263.4	0.91	0.7	0.61	0.82	0.4
263.5	0.93	0.72	0.55	0.79	0.51
263.6	1.07	0.8	0.71	0.81	0.42
263.7	0.98	0.66	0.78	0.76	0.27
263.8	1.08	0.71	0.72	0.83	0.46
263.9	0.99	0.65	0.59	1.11	0.6
264.0	0.9	0.79	0.53	0.8	0.73
264.1	1.01	0.73	0.49	0.93	0.55
264.2	0.98	0.69	0.68	0.86	0.34
264.3	1.03	0.72	0.71	0.91	0.68
264.4	0.94	0.7	0.67	0.99	0.59
264.5	0.9	0.71	0.69	1.01	0.53
264.6	1.02	0.68	0.55	0.94	0.77
264.7	1.04	0.67	0.75	0.98	0.61
264.8	1.04	0.68	0.71	1.06	0.76
264.9	1.03	0.76	0.73	1.06	0.8
265.0	1.05	0.65	0.71	0.97	0.72
265.1	0.97	0.69	0.8	0.88	0.69
265.2	1.0	0.71	0.66	0.83	0.59
265.3	0.96	0.69	0.64	0.96	0.66
265.4	0.97	0.78	0.61	0.95	0.76
265.5	0.93	0.71	0.52	0.99	0.73
265.6	1.03	0.59	0.64	0.93	0.81
265.7	0.95	0.69	0.65	0.95	0.57
265.8	0.89	0.79	0.7	0.9	0.67
265.9	0.97	0.64	0.55	0.97	0.74
266.0	1.05	0.77	0.69	1.04	0.68
266.1	0.98	0.67	0.71	0.87	0.79
266.2	0.95	0.77	0.77	0.9	0.69
266.3	0.93	0.7	0.55	0.86	0.59
266.4	1.05	0.78	0.57	0.96	0.65
266.5	1.01	0.72	0.6	0.94	0.82
266.6	1.07	0.76	0.57	0.9	0.59
266.7	1.05	0.76	0.66	0.87	0.77
266.8	0.84	0.88	0.55	0.91	0.53
266.9	0.84	0.84	0.62	0.94	0.69
267.0	0.78	0.67	0.59	0.94	0.75
267.1	0.78	0.67	0.57	1.18	0.73
267.2	0.81	0.7	0.58	0.94	0.71
267.3	0.78	0.75	0.71	0.92	0.64
267.4	0.89	0.71	0.5	1.14	0.73
267.5	0.85	0.77	0.6	1.17	0.7
267.6	0.73	0.73	0.66	1.04	0.6
267.7	0.77	0.54	0.68	1.2	0.73
267.8	0.8	0.67	0.72	0.85	0.76
267.9	0.76	0.61	0.68	1.02	0.64
268.0	0.81	0.76	0.7	1.13	0.54
268.1	0.92	0.64	0.65	1.07	0.79
268.2	0.9	0.71	0.8	0.89	0.75
268.3	0.95	0.73	0.59	1.04	0.86
268.4	0.95	0.62	0.75	0.91	0.79
268.5	0.82	0.62	0.6	0.99	0.69
268.6	0.91	0.71	0.52	0.92	0.67
268.7	0.8	0.66	0.56	0.86	0.69
268.8	0.98	0.68	0.54	1.0	0.69
268.9	0.88	0.66	0.61	0.9	0.79
269.0	0.82	0.72	0.52	0.91	0.64
269.1	0.91	0.66	0.55	0.97	0.78
269.2	0.99	0.69	0.53	0.98	0.73
269.3	0.92	0.72	0.57	1.35	0.76
269.4	0.85	0.61	0.47	1.1	0.73
269.5	0.98	0.59	0.66	1.14	0.77
269.6	0.88	0.54	0.65	0.58	0.61
269.7	0.85	0.74	0.64	0.98	0.72
269.8	0.79	0.76	0.73	1.02	0.81
269.9	0.97	0.73	0.56	0.94	0.68
270.0	0.97	0.67	0.68	0.99	0.74
270.1	0.97	0.59	0.64	1.06	0.64
270.2	0.93	0.67	0.65	1.02	0.72
270.3	1.07	0.64	0.63	1.14	0.76
270.4	1.02	0.65	0.58	1.21	0.75
270.5	1.07	0.69	0.76	1.25	0.86
270.6	1.08	0.7	0.59	1.31	0.86
270.7	1.07	0.68	0.7	1.13	0.6
270.8	1.09	0.71	0.68	1.12	0.7
270.9	1.04	0.72	0.7	0.91	0.7
271.0	1.07	0.71	0.76	1.12	0.77
271.1	1.01	0.79	0.68	0.99	0.74
271.2	1.04	0.66	0.59	1.13	0.65
271.3	1.01	0.68	0.61	1.14	0.72
271.4	0.94	0.81	0.54	1.08	0.67
271.5	0.93	0.7	0.65	1.11	0.72
271.6	1.06	0.64	0.6	1.04	0.64
271.7	0.97	0.75	0.68	0.87	0.85
271.8	0.98	0.73	0.59	1.16	0.66
271.9	0.93	0.66	0.59	1.09	0.74
272.0	0.99	0.66	0.68	1.06	0.65
272.1	1.04	0.7	0.62	1.18	0.76
272.2	1.04	0.72	0.62	1.04	0.75
272.3	0.86	0.76	0.57	0.97	0.69
272.4	0.73	0.65	0.59	0.84	0.64
272.5	0.81	0.68	0.55	0.88	0.68
272.6	0.9	0.73	0.59	0.85	0.67
272.7	0.8	0.71	0.67	0.82	0.68
272.8	0.91	0.7	0.71	0.8	0.8
272.9	0.82	0.79	0.59	0.92	0.7
273.0	0.85	0.7	0.59	0.87	0.72
273.1	0.74	0.66	0.58	0.96	0.78
273.2	0.76	0.64	0.69	0.9	0.53
273.3	0.89	0.82	0.64	0.98	0.68
273.4	0.86	0.7	0.63	0.95	0.53
273.5	0.89	0.7	0.67	0.8	0.75
273.6	0.81	0.73	0.71	1.02	0.78
273.7	0.82	0.75	0.63	0.92	0.76
273.8	0.66	0.71	0.62	0.98	0.61
273.9	0.82	0.67	0.59	0.92	0.77
274.0	0.78	0.83	0.56	0.88	0.83
274.1	0.78	0.73	0.55	0.92	0.78
274.2	0.8	0.77	0.58	0.91	0.84
274.3	0.79	0.73	0.62	0.98	0.76
274.4	0.85	0.83	0.74	0.82	0.67
274.5	0.74	0.79	0.73	0.86	0.77
274.6	0.82	0.74	0.66	0.8	0.66
274.7	0.81	0.6	0.64	0.94	0.81
274.8	0.93	0.75	0.63	0.88	0.66
274.9	0.88	0.9	0.62	0.88	0.58
275.0	0.8	0.82	0.73	0.9	0.78
275.1	0.78	0.61	0.71	0.88	0.6
275.2	0.89	0.64	0.7	0.81	0.71
275.3	0.86	0.76	0.62	0.89	0.85
275.4	0.87	0.73	0.72	0.95	0.69
275.5	0.83	0.85	0.67	0.92	0.73
275.6	0.87	0.66	0.6	0.92	0.64
275.7	0.78	0.72	0.62	0.73	1.04
275.8	0.85	0.7	0.72	0.7	0.88
275.9	0.73	0.63	0.69	0.87	1.14
276.0	0.9	0.78	0.7	0.92	1.03
276.1	0.75	0.77	0.63	0.77	1.02
276.2	0.87	0.66	0.7	1.15	0.84
276.3	0.85	0.76	0.67	1.26	0.9
276.4	0.8	0.79	0.56	1.03	0.74
276.5	0.81	0.88	0.63	0.92	0.89
276.6	0.82	0.79	0.65	0.85	0.81
276.7	0.87	0.84	0.76	0.95	0.79
276.8	0.87	0.72	0.67	0.81	0.82
276.9	0.86	0.73	0.64	0.76	0.75
277.0	0.83	0.85	0.68	1.01	0.81
277.1	0.78	0.78	0.62	0.8	0.72
277.2	0.71	0.76	0.69	0.84	0.84
277.3	0.78	0.72	0.62	0.85	0.85
277.4	0.8	0.84	0.64	0.81	0.69
277.5	0.86	0.71	0.65	0.78	0.85
277.6	0.85	0.78	0.61	0.76	0.98
277.7	0.83	0.68	0.68	0.85	0.96
277.8	0.77	0.81	0.6	0.88	0.81
277.9	0.88	0.71	0.51	0.84	0.96
278.0	0.82	0.72	0.56	0.82	0.85
278.1	1.04	0.68	0.6	1.0	0.79
278.2	0.89	0.63	0.6	0.82	0.95
278.3	0.81	0.7	0.58	0.86	0.96
278.4	0.76	0.75	0.61	0.88	0.81
278.5	0.79	0.68	0.55	0.81	1.0
278.6	0.64	0.8	0.65	0.94	0.99
278.7	0.82	0.72	0.63	0.91	0.98
278.8	0.74	0.69	0.61	0.65	0.88
278.9	0.81	0.72	0.45	0.68	0.91
279.0	0.85	0.71	0.56	0.54	0.87
279.1	0.73	0.65	0.62	0.57	0.85
279.2	0.96	0.77	0.73	0.44	0.9
279.3	0.93	0.69	0.57	0.57	0.96
279.4	0.87	0.7	0.57	0.54	0.97
279.5	0.78	0.73	0.63	0.91	1.03
279.6	1.17	0.78	0.63	0.84	1.01
279.7	0.99	0.66	0.62	0.77	1.03
279.8	1.09	0.71	0.63	0.89	1.18
279.9	1.0	0.67	0.65	0.82	0.81
280.0	0.98	0.63	0.6	0.91	0.67
280.1	1.05	0.67	0.7	0.78	0.79
280.2	1.01	0.64	0.54	0.9	0.74
280.3	1.06	0.68	0.6	0.84	0.78
280.4	0.97	0.64	0.64	0.84	1.1
280.5	0.99	0.8	0.65	1.29	1.09
280.6	1.05	0.66	0.59	0.9	1.16
280.7	0.88	0.72	0.66	0.92	1.13
280.8	0.75	0.86	0.54	0.9	1.07
280.9	0.86	0.7	0.68	1.11	0.99
281.0	0.91	0.68	0.62	0.94	1.22
281.1	0.88	0.71	0.67	1.03	0.95
281.2	0.83	0.68	0.63	0.98	1.03
281.3	0.91	0.71	0.7	0.83	0.88
281.4	0.75	0.69	0.67	0.8	1.08
281.5	0.9	0.7	0.66	0.92	1.02
281.6	0.89	0.66	0.57	1.04	1.11
281.7	0.81	0.65	0.77	1.06	1.11
281.8	0.86	0.63	0.65	0.79	1.06
281.9	0.76	0.81	0.62	0.93	0.83
282.0	0.69	0.75	0.72	0.87	0.63
282.1	0.77	0.68	0.65	0.78	0.87
282.2	0.82	0.69	0.65	0.86	0.97
282.3	0.76	0.75	0.76	0.81	0.95
282.4	0.83	0.67	0.77	0.91	1.07
282.5	0.88	0.6	0.71	1.02	0.95
282.6	0.91	0.65	0.67	1.02	1.08
282.7	0.84	0.73	0.65	0.98	1.08
282.8	0.75	0.71	0.65	0.99	0.83
282.9	0.82	0.65	0.65	0.89	1.19
283.0	0.77	0.63	0.72	0.94	0.97
283.1	0.77	0.73	0.54	0.92	0.99
283.2	0.74	0.59	0.57	0.8	1.07
283.3	0.93	0.62	0.66	0.81	0.99
283.4	0.96	0.7	0.53	0.81	1.0
283.5	1.01	0.69	0.68	0.84	1.0
283.6	1.01	0.58	0.68	0.89	1.05
283.7	1.04	0.73	0.6	0.91	1.03
283.8	0.87	0.59	0.64	0.83	1.01
283.9	0.88	0.6	0.66	0.95	1.01
284.0	0.96	0.67	0.62	0.95	1.07
284.1	0.68	0.9	0.56	0.84	0.89
284.2	1.08	0.73	0.65	0.63	1.12
284.3	1.04	0.62	0.65	0.9	1.12
284.4	1.09	0.77	0.61	1.0	0.69
284.5	0.89	0.68	0.68	1.01	0.65
284.6	0.86	0.59	0.63	0.97	0.77
284.7	0.74	0.56	0.67	0.94	0.68
284.8	0.86	0.75	0.66	0.96	0.64
284.9	1.11	0.87	0.65	1.33	0.84
285.0	1.07	0.68	0.63	1.23	0.71
285.1	1.01	0.63	0.71	1.26	1.08
285.2	1.04	0.66	0.62	1.09	0.89
285.3	1.16	0.68	0.62	1.2	0.99
285.4	1.08	0.74	0.64	1.0	1.02
285.5	1.07	0.69	0.7	1.13	1.06
285.6	1.02	0.77	0.65	1.25	0.84
285.7	0.99	0.64	0.59	1.27	1.14
285.8	1.11	0.69	0.72	1.3	0.98
285.9	1.05	0.68	0.72	0.96	1.1
286.0	1.02	0.75	0.72	1.33	0.88
286.1	1.17	0.64	0.69	1.28	0.75
286.2	1.14	0.8	0.74	1.27	0.78
286.3	1.09	0.61	0.58	1.24	1.16
286.4	1.06	0.75	0.65	1.34	0.83
286.5	1.04	0.78	0.75	1.28	0.81
286.6	1.19	0.71	0.7	1.31	1.27
286.7	1.05	0.71	0.63	0.88	1.06
286.8	1.1	0.69	0.57	0.93	1.07
286.9	1.05	0.73	0.58	0.94	0.76
287.0	1.01	0.79	0.64	0.92	0.97
287.1	1.01	0.78	0.58	0.84	0.79
287.2	1.01	0.73	0.6	1.25	1.04
287.3	1.13	0.82	0.74	1.11	0.91
287.4	1.12	0.65	0.7	1.14	1.17
287.5	1.03	0.65	0.7	1.25	1.06
287.6	1.06	0.62	0.7	1.26	1.05
287.7	1.08	0.74	0.68	1.21	1.09
287.8	0.98	0.76	0.68	1.25	0.93
287.9	0.88	0.68	0.55	1.28	1.09
288.0	0.93	0.81	0.63	0.94	0.67
288.1	0.97	0.84	0.6	0.92	0.64
288.2	0.81	0.63	0.6	0.9	0.86
288.3	0.89	0.67	0.62	0.91	0.73
288.4	0.98	0.71	0.58	1.24	0.78
288.5	0.75	0.65	0.7	1.23	0.84
288.6	0.79	0.79	0.6	0.87	0.91
288.7	0.84	0.76	0.69	0.96	0.95
288.8	0.89	0.67	0.64	0.89	1.01
288.9	0.91	0.67	0.64	0.91	0.94
289.0	0.89	0.73	0.71	1.06	1.18
289.1	0.93	0.63	0.71	0.98	1.12
289.2	0.87	0.65	0.59	0.96	1.04
289.3	0.83	0.76	0.55	0.94	1.22
289.4	0.82	0.71	0.63	0.84	0.96
289.5	0.96	0.75	0.64	1.01	0.92
289.6	0.85	0.83	0.59	0.92	0.91
