Time (ns)	RMSD_md1 (Å)	RMSD_md2 (Å)	RMSD_md3 (Å)	RMSD_md4 (Å)	RMSD_md5 (Å)
288.8	0.6	0.55	0.61	0.72	0.72
288.9	0.67	1.03	0.61	0.76	0.75
289.0	0.62	0.94	0.63	0.75	0.87
289.1	0.65	0.89	0.71	0.73	0.8
289.2	0.55	0.86	0.53	0.76	0.73
289.3	0.73	0.88	0.67	0.77	0.74
289.4	0.66	0.66	0.58	0.76	0.81
289.5	0.59	0.82	0.57	0.76	0.85
289.6	0.65	0.87	0.54	0.76	0.81
289.7	0.68	0.59	0.51	0.79	0.81
289.8	0.72	0.76	0.58	0.74	0.8
289.9	0.75	0.68	0.71	0.75	0.85
290.0	0.44	0.82	0.61	0.78	0.93
290.1	0.44	0.98	0.49	0.62	0.73
290.2	0.32	0.87	0.63	0.76	0.74
290.3	0.28	0.73	0.56	0.53	0.74
290.4	0.3	0.95	0.69	0.79	0.73
290.5	0.36	1.03	0.8	0.83	0.67
290.6	0.73	0.99	0.57	0.61	0.79
290.7	0.65	0.92	0.65	0.57	0.68
290.8	0.74	0.9	0.66	0.62	0.75
290.9	0.65	0.98	0.42	0.52	0.74
291.0	0.77	0.87	0.64	0.59	0.74
291.1	0.74	0.93	0.49	0.55	0.73
291.2	0.78	1.07	0.5	0.52	0.82
291.3	0.72	0.88	0.6	0.64	0.72
291.4	0.74	0.87	0.4	0.55	0.78
291.5	0.72	0.76	0.64	0.54	0.78
291.6	0.69	0.87	0.96	0.44	0.5
291.7	0.65	0.94	0.74	0.45	0.25
291.8	0.64	0.82	0.59	0.47	0.47
291.9	0.78	0.69	0.67	0.43	0.78
292.0	0.68	0.76	0.63	0.43	0.77
292.1	0.82	0.72	0.7	0.53	0.72
292.2	0.72	0.65	0.76	0.38	0.37
292.3	0.63	0.86	0.68	0.5	0.73
292.4	0.69	0.61	0.57	0.33	0.47
292.5	0.58	0.63	0.69	0.51	0.81
292.6	0.93	0.78	0.68	0.52	0.92
292.7	0.7	0.78	0.81	0.49	0.77
292.8	0.62	0.86	0.68	0.5	0.72
292.9	0.7	0.81	0.49	0.39	0.84
293.0	0.68	0.67	0.53	0.51	0.79
293.1	0.7	0.89	0.7	0.47	0.7
293.2	0.69	0.83	0.86	0.61	0.83
293.3	0.76	0.83	0.59	0.5	0.82
293.4	0.53	0.61	0.53	0.83	0.73
293.5	0.65	0.64	0.71	0.76	0.84
293.6	0.78	0.57	0.45	0.8	0.79
293.7	0.68	0.72	0.55	0.75	0.78
293.8	0.68	0.67	0.5	0.72	0.73
293.9	0.64	0.72	0.49	0.8	0.79
294.0	0.69	0.72	0.64	0.77	0.85
294.1	0.71	0.7	0.58	0.75	0.75
294.2	0.73	0.77	0.55	0.77	0.75
294.3	0.69	0.85	0.44	0.78	0.76
294.4	0.68	0.81	0.46	0.79	0.79
294.5	0.69	0.96	0.76	0.77	0.87
294.6	0.75	0.75	0.72	0.64	0.74
294.7	0.66	0.81	0.62	0.77	0.86
294.8	0.66	0.72	0.59	0.72	0.7
294.9	0.67	0.75	0.61	0.73	0.79
295.0	0.73	0.75	0.49	0.89	0.92
295.1	0.76	0.72	0.82	0.74	0.71
295.2	0.66	0.65	0.88	0.75	0.84
295.3	0.67	0.83	0.68	0.76	0.82
295.4	0.53	0.67	0.6	0.72	0.86
295.5	0.67	0.67	0.61	0.77	0.73
295.6	0.74	0.81	0.71	0.75	0.81
295.7	0.65	0.77	0.6	0.81	0.71
295.8	0.61	0.75	0.58	0.82	0.74
295.9	0.7	0.77	0.75	0.81	0.86
296.0	0.69	0.82	0.86	0.77	0.82
296.1	0.71	0.87	0.77	0.76	0.76
296.2	0.71	0.67	0.61	0.74	0.75
296.3	0.64	0.95	0.52	0.76	0.79
296.4	0.76	0.77	0.65	0.74	0.93
296.5	0.65	0.7	0.73	0.76	0.77
296.6	0.67	0.81	0.76	0.86	0.74
296.7	0.66	0.76	0.62	0.81	0.77
296.8	0.72	0.7	0.44	0.75	0.8
296.9	0.76	0.63	0.57	0.74	0.8
297.0	0.67	0.78	0.73	0.72	0.7
297.1	0.69	0.65	0.5	0.72	0.57
297.2	0.71	0.61	0.66	0.73	0.67
297.3	0.64	0.52	0.61	0.75	0.93
297.4	0.68	0.73	0.68	0.75	0.5
297.5	0.61	0.72	0.63	0.75	0.75
297.6	0.66	0.69	0.59	0.74	0.31
297.7	0.62	0.59	0.61	0.74	0.47
297.8	0.69	0.77	0.73	0.71	0.37
297.9	0.72	0.9	0.77	0.77	0.56
298.0	0.6	1.29	0.57	0.72	0.39
298.1	0.74	0.81	0.73	0.75	0.31
298.2	0.63	0.5	0.56	0.8	0.49
298.3	0.67	0.88	0.79	0.72	0.29
298.4	0.73	0.91	0.57	0.44	0.47
298.5	0.69	0.73	0.5	0.8	0.53
298.6	0.75	0.81	0.41	0.73	0.39
298.7	0.69	0.81	0.83	0.74	0.37
298.8	0.64	1.0	0.29	0.75	0.4
298.9	0.67	0.87	0.37	0.75	0.3
299.0	0.63	0.74	0.46	0.82	0.41
299.1	0.7	0.78	0.33	0.72	0.49
299.2	0.67	0.96	0.44	0.78	0.8
299.3	0.72	0.76	0.48	0.78	0.75
299.4	0.52	0.84	0.44	0.77	0.75
299.5	0.67	0.84	0.63	0.79	0.79
299.6	0.69	0.66	0.64	0.69	0.76
299.7	0.69	0.83	0.65	0.76	0.77
299.8	0.65	0.79	0.5	0.73	1.04
299.9	0.69	0.68	0.52	0.8	0.86
300.0	0.6	0.8	0.75	0.78	0.78
300.1	0.65	0.79	0.75	0.75	0.69
300.2	0.71	0.88	0.53	0.78	0.83
300.3	0.64	0.92	0.66	0.79	0.79
300.4	0.69	1.0	0.56	0.41	0.76
300.5	0.75	0.88	0.42	0.4	0.81
300.6	0.75	0.76	0.51	0.55	0.73
300.7	0.6	0.85	0.66	0.61	0.7
300.8	0.66	1.03	0.55	0.5	0.75
300.9	0.67	0.84	0.73	0.51	0.86
301.0	0.57	0.98	0.65	0.76	0.63
301.1	0.61	1.08	0.72	0.77	0.88
301.2	0.72	0.9	0.68	0.72	0.82
301.3	0.62	0.92	0.75	0.72	0.79
301.4	0.6	0.84	0.86	0.77	0.99
301.5	0.61	0.92	0.79	0.77	0.61
301.6	0.73	0.84	0.82	0.73	0.81
301.7	0.67	0.99	0.56	0.78	0.96
301.8	0.71	0.87	0.79	0.8	0.74
301.9	0.64	0.87	0.6	0.78	0.79
302.0	0.7	0.95	0.8	0.75	0.64
302.1	0.72	0.87	0.68	0.74	0.83
302.2	0.7	0.69	0.68	0.75	0.78
302.3	0.78	0.76	0.55	0.78	0.78
302.4	0.68	0.93	0.56	0.75	0.59
302.5	0.66	0.78	0.58	0.76	0.75
302.6	0.66	0.76	0.37	0.72	0.83
302.7	0.66	0.85	0.47	0.78	0.79
302.8	0.66	0.79	0.53	0.76	0.9
302.9	0.68	0.86	0.74	0.8	0.76
303.0	0.6	0.75	0.73	0.77	0.8
303.1	0.72	0.73	0.53	0.77	0.77
303.2	0.69	0.76	0.59	0.74	0.84
303.3	0.67	0.92	0.63	0.73	0.77
303.4	0.7	0.9	0.66	0.74	0.59
303.5	0.67	0.79	0.85	0.82	0.58
303.6	0.26	0.79	0.59	0.75	0.52
303.7	0.35	0.78	0.78	0.76	0.58
303.8	0.51	0.86	0.81	0.8	0.78
303.9	0.41	0.6	0.73	0.83	0.72
304.0	0.31	0.64	0.87	0.87	0.76
304.1	0.75	0.86	0.86	0.79	0.8
304.2	0.71	0.79	0.89	0.75	0.85
304.3	0.47	0.63	0.77	0.83	0.7
304.4	0.62	0.69	0.84	0.77	0.71
304.5	0.55	0.65	0.76	0.78	0.68
304.6	0.62	0.78	0.56	0.74	0.82
304.7	0.48	0.7	0.7	0.82	0.73
304.8	0.75	0.72	0.69	0.78	0.79
304.9	0.72	0.77	0.75	0.74	0.87
305.0	0.73	0.65	0.72	0.73	0.71
305.1	0.69	0.81	0.77	0.77	0.82
305.2	0.77	0.75	0.69	0.78	0.66
305.3	0.66	0.65	0.6	0.73	0.71
305.4	0.68	0.71	0.9	0.8	0.98
305.5	0.67	0.75	0.67	0.74	0.82
305.6	0.72	0.85	0.81	0.77	0.75
305.7	0.68	0.66	0.6	0.82	0.82
305.8	0.67	0.75	0.44	0.74	0.59
305.9	0.65	0.6	0.83	0.72	0.8
306.0	0.24	0.74	0.72	0.75	0.77
306.1	0.74	0.63	0.9	0.78	0.74
306.2	0.72	0.73	0.82	0.75	0.79
306.3	0.64	0.68	0.9	0.72	1.01
306.4	0.68	0.66	0.89	0.76	0.85
306.5	0.62	0.76	0.81	0.53	0.78
306.6	0.71	0.68	0.34	0.45	0.78
306.7	0.77	0.74	0.3	0.38	0.88
306.8	0.72	0.83	0.48	0.46	0.84
306.9	0.67	0.73	0.49	0.78	0.72
307.0	0.7	0.75	0.53	0.75	0.65
307.1	0.78	0.89	0.56	0.73	0.78
307.2	0.61	0.7	0.7	0.75	0.78
307.3	0.56	0.73	0.81	0.72	0.63
307.4	0.65	0.74	0.73	0.81	0.85
307.5	0.6	0.9	0.84	0.72	0.62
307.6	0.68	0.94	0.65	0.75	0.77
307.7	0.77	0.76	0.58	0.72	0.77
307.8	0.56	0.72	0.8	0.77	0.94
307.9	0.57	1.01	0.74	0.75	0.81
308.0	0.71	0.77	0.67	0.73	0.82
308.1	0.77	0.58	0.71	0.74	0.44
308.2	0.66	0.81	0.6	0.79	0.47
308.3	0.66	0.75	0.57	0.7	0.43
308.4	0.63	0.86	0.85	0.77	0.41
308.5	0.51	0.79	0.66	0.73	0.21
308.6	0.66	1.11	0.9	0.72	0.59
308.7	0.85	0.62	1.03	0.77	0.43
308.8	0.69	0.8	0.8	0.81	0.44
308.9	0.67	0.72	0.76	0.67	0.56
309.0	0.66	0.9	0.67	0.85	0.51
309.1	0.63	0.91	0.63	0.75	0.52
309.2	0.81	0.96	0.76	0.61	0.54
309.3	0.74	0.97	0.53	0.76	0.41
309.4	0.62	0.71	0.66	0.73	0.45
309.5	0.71	0.82	0.73	0.73	0.79
309.6	0.8	0.91	0.62	0.59	0.71
309.7	0.57	0.62	0.71	0.8	0.8
309.8	0.67	0.83	0.62	0.52	0.85
309.9	0.64	0.93	0.72	0.75	0.55
310.0	0.68	0.77	0.59	0.76	0.94
310.1	0.65	0.98	0.8	0.77	0.75
310.2	0.61	0.81	0.96	0.76	0.74
310.3	0.64	1.02	0.92	0.86	0.76
310.4	0.67	0.98	0.88	0.72	0.74
310.5	0.73	0.69	1.03	0.79	0.37
310.6	0.67	0.9	0.87	0.58	0.36
310.7	0.69	0.74	0.94	0.85	0.39
310.8	0.56	0.77	0.69	0.77	0.54
310.9	0.54	0.99	0.78	0.77	0.56
311.0	0.68	0.86	0.71	0.76	0.6
311.1	0.7	0.84	0.62	0.77	0.41
311.2	0.75	0.86	0.86	0.81	0.42
311.3	0.7	0.86	0.78	0.76	0.83
311.4	0.68	0.88	0.87	0.76	0.7
311.5	0.65	0.75	0.73	0.72	0.77
311.6	0.65	0.93	0.79	0.77	0.82
311.7	0.67	0.94	0.62	0.62	0.83
311.8	0.74	0.87	0.7	0.77	0.79
311.9	0.75	0.79	0.65	0.69	0.79
312.0	0.68	0.74	0.69	0.75	0.78
312.1	0.72	0.88	0.84	0.74	0.88
312.2	0.67	1.06	0.64	0.79	0.81
312.3	0.68	1.01	0.97	0.7	0.78
312.4	0.69	0.79	0.72	0.77	0.75
312.5	0.62	0.89	0.7	0.76	0.58
312.6	0.69	0.85	0.68	0.62	0.81
312.7	0.73	0.92	0.84	0.77	0.87
312.8	0.73	0.71	1.01	0.77	0.82
312.9	0.67	0.76	0.96	0.73	0.62
313.0	0.74	0.84	0.93	0.75	0.57
313.1	0.71	0.8	1.09	0.78	0.59
313.2	0.68	0.78	0.97	0.76	0.49
313.3	0.69	0.91	1.02	0.78	0.64
313.4	0.56	0.8	1.04	0.82	0.74
313.5	0.71	0.78	1.02	0.92	0.64
313.6	0.72	0.83	1.02	0.95	0.83
313.7	0.63	0.77	0.95	0.81	0.78
313.8	0.67	0.91	0.62	0.74	0.76
313.9	0.62	0.87	0.88	0.77	0.77
314.0	0.76	0.88	0.87	0.87	0.82
314.1	0.64	0.89	0.92	0.71	0.78
314.2	0.71	0.92	0.96	0.79	0.65
314.3	0.72	0.9	0.82	0.75	0.65
314.4	0.67	0.94	0.51	0.74	0.34
314.5	0.71	0.83	0.72	0.78	0.36
314.6	0.72	0.93	0.73	0.71	0.42
314.7	0.72	0.88	0.59	0.79	0.55
314.8	0.65	0.86	0.81	0.93	0.37
314.9	0.67	0.95	0.81	0.74	0.46
315.0	0.62	0.96	0.65	0.97	0.6
315.1	0.68	0.89	0.69	0.79	0.42
315.2	0.71	0.9	0.9	0.72	0.29
315.3	0.74	0.82	0.65	0.98	0.27
315.4	0.74	0.87	0.77	0.81	0.36
315.5	0.66	0.84	0.64	0.69	0.36
315.6	0.69	0.88	0.74	0.79	0.36
315.7	0.63	0.86	0.74	0.85	0.42
315.8	0.75	0.8	0.65	0.73	0.5
315.9	0.78	0.96	0.78	0.71	0.53
316.0	0.72	0.81	0.6	0.81	0.31
316.1	0.66	0.7	0.89	0.78	0.4
316.2	0.69	0.84	0.86	0.76	0.37
316.3	0.69	0.92	0.82	0.7	0.53
316.4	0.69	0.99	0.89	0.8	0.33
316.5	0.67	0.88	0.96	0.91	0.58
316.6	0.79	0.81	0.73	0.94	0.32
316.7	0.65	0.86	0.93	0.81	0.65
316.8	0.68	0.78	0.81	0.81	0.34
316.9	0.71	0.76	0.89	0.79	0.51
317.0	0.67	0.71	0.57	0.75	0.42
317.1	0.68	0.76	0.47	0.52	0.53
317.2	0.82	0.85	0.56	0.42	0.48
317.3	0.78	0.85	0.61	0.43	0.52
317.4	0.64	0.93	0.64	0.55	0.48
317.5	0.67	0.78	0.88	0.54	0.37
317.6	0.7	0.84	0.54	0.76	0.88
317.7	0.77	0.93	0.7	0.73	0.4
317.8	0.7	0.69	0.72	0.78	0.33
317.9	0.79	0.94	0.55	0.73	0.47
318.0	0.75	0.91	0.73	0.74	0.5
318.1	0.64	0.96	0.61	0.93	0.27
318.2	0.7	0.92	0.7	0.76	0.47
318.3	0.74	0.84	0.59	0.69	0.54
318.4	0.69	0.88	0.76	0.81	0.9
318.5	0.6	0.91	0.82	0.91	0.79
318.6	0.71	0.94	0.98	0.98	0.64
318.7	0.72	0.63	0.58	0.95	0.88
318.8	0.72	0.77	0.54	0.8	0.82
318.9	0.61	1.01	0.45	0.83	0.76
319.0	0.65	0.74	0.45	0.91	0.81
319.1	0.71	0.95	0.51	0.93	0.8
319.2	0.59	0.91	0.56	0.88	0.84
319.3	0.22	0.73	0.36	0.9	0.77
319.4	0.46	0.77	0.65	0.91	0.79
319.5	0.31	0.74	0.42	0.95	0.82
319.6	0.29	0.75	0.42	0.82	0.78
319.7	0.32	0.74	0.51	0.98	0.78
319.8	0.28	0.94	0.45	0.93	0.78
319.9	0.35	0.91	0.4	0.93	0.88
320.0	0.33	0.97	0.37	0.96	0.82
320.1	0.35	0.73	0.72	0.89	0.62
320.2	0.4	0.73	0.75	1.0	0.88
320.3	0.45	0.88	0.66	0.86	0.74
320.4	0.9	0.78	0.54	0.96	0.69
320.5	0.74	0.85	0.48	0.95	0.86
320.6	0.74	0.82	0.54	0.98	0.83
320.7	0.67	0.85	0.66	0.9	0.48
320.8	0.66	0.97	0.7	0.79	0.69
320.9	0.72	0.9	0.47	0.88	0.68
321.0	0.68	0.7	0.6	0.92	0.85
321.1	0.68	0.73	0.5	0.81	0.81
321.2	0.68	0.85	0.51	0.89	0.76
321.3	0.68	0.86	0.67	0.82	0.42
321.4	0.58	0.61	0.41	0.86	0.79
321.5	0.62	0.89	0.45	0.88	0.89
321.6	0.52	0.71	0.44	0.9	0.72
321.7	0.49	0.75	0.34	0.87	0.81
321.8	0.66	0.65	0.43	0.86	0.75
321.9	0.64	0.65	0.52	0.74	0.72
322.0	0.57	0.87	0.43	0.79	0.69
322.1	0.65	0.82	0.36	0.81	0.83
322.2	0.61	0.67	0.85	0.95	0.77
322.3	0.7	0.78	0.54	0.97	0.76
322.4	0.7	0.83	0.49	0.74	0.76
322.5	0.67	0.88	0.63	0.98	0.76
322.6	0.69	0.76	0.54	0.92	0.8
322.7	0.66	0.6	0.34	0.99	0.82
322.8	0.78	0.76	0.6	0.89	0.85
322.9	0.69	0.56	0.45	0.9	0.9
323.0	0.63	0.69	0.34	0.85	0.88
323.1	0.48	0.64	0.53	0.88	0.91
323.2	0.7	0.55	0.55	0.98	0.86
323.3	0.76	0.81	0.59	0.85	0.81
323.4	0.71	0.66	0.68	0.9	0.76
323.5	0.79	0.54	0.55	0.94	0.76
323.6	0.71	0.6	0.41	0.83	0.78
323.7	0.62	0.62	0.62	0.78	0.79
323.8	0.66	0.97	0.46	0.75	0.8
323.9	0.67	0.57	0.69	0.76	0.81
324.0	0.55	0.72	0.55	0.74	0.81
324.1	0.67	0.62	0.56	0.86	0.92
324.2	0.5	0.65	0.33	0.78	0.75
324.3	0.74	0.65	0.6	0.76	0.68
324.4	0.71	0.67	0.76	0.79	0.78
324.5	0.66	0.66	0.42	0.98	0.86
324.6	0.68	0.63	0.38	0.86	0.76
324.7	0.76	0.55	0.42	0.86	0.8
324.8	0.76	0.77	0.54	0.93	0.61
324.9	0.65	0.64	0.69	0.86	0.73
325.0	0.66	0.66	0.62	0.87	0.71
325.1	0.67	0.56	0.7	0.94	0.6
325.2	0.76	0.67	0.74	0.84	0.75
325.3	0.67	0.82	0.8	0.86	0.71
325.4	0.69	0.67	0.37	0.91	0.93
325.5	0.77	0.67	0.93	0.92	0.66
325.6	0.83	0.71	0.86	0.91	0.76
325.7	0.87	0.64	0.8	0.86	0.77
325.8	0.64	0.62	0.89	0.86	0.81
325.9	0.63	0.77	0.94	0.87	0.83
326.0	0.79	0.85	1.03	0.8	0.69
326.1	0.7	0.55	0.93	0.86	0.76
326.2	0.74	0.67	0.74	0.9	0.71
326.3	0.7	0.63	0.74	0.87	0.71
326.4	0.76	0.67	0.83	0.82	0.84
326.5	0.78	0.72	0.82	0.93	0.78
326.6	0.68	0.66	0.58	0.88	0.81
326.7	0.82	0.72	0.74	0.76	0.77
326.8	0.71	0.76	0.72	0.77	0.79
326.9	0.73	0.66	0.71	0.8	0.82
327.0	0.79	0.65	0.79	0.72	0.57
327.1	0.69	0.76	0.74	0.74	0.6
327.2	0.67	0.6	0.7	0.75	0.59
327.3	0.72	0.64	0.83	0.84	0.74
327.4	0.81	0.92	0.96	0.8	0.5
327.5	0.72	0.71	0.78	0.76	0.5
327.6	0.69	0.68	0.92	0.75	0.69
327.7	0.74	0.64	0.86	0.75	0.58
327.8	0.72	0.55	0.67	0.74	0.81
327.9	0.82	0.73	0.66	0.72	0.78
328.0	0.67	0.71	0.66	0.76	0.81
328.1	0.73	0.6	0.71	0.76	0.7
328.2	0.78	0.74	0.99	0.73	0.73
328.3	0.72	0.59	0.89	0.77	0.38
328.4	0.67	0.64	0.67	0.74	0.31
328.5	0.67	0.56	0.87	0.82	0.39
328.6	0.78	0.52	0.87	0.82	0.45
328.7	0.6	0.64	0.72	1.0	0.44
328.8	0.7	0.59	0.92	0.76	0.39
328.9	0.72	0.93	0.91	0.76	0.39
329.0	0.67	0.85	0.65	0.73	0.43
329.1	0.68	0.9	0.74	0.47	0.71
329.2	0.71	0.59	0.79	0.68	0.47
329.3	0.67	0.87	0.53	0.5	0.34
329.4	0.74	1.03	0.56	0.42	0.39
329.5	0.79	0.99	0.7	0.55	0.43
329.6	0.7	0.96	0.69	0.54	0.41
329.7	0.69	0.89	0.62	0.78	0.37
329.8	0.84	1.0	0.63	0.61	0.49
329.9	0.68	0.66	0.78	0.72	0.44
330.0	0.64	0.67	0.66	0.76	0.39
330.1	0.69	0.78	0.71	0.71	0.41
330.2	0.66	0.74	0.61	0.79	0.57
330.3	0.68	0.73	0.86	0.82	0.49
330.4	0.82	0.63	0.89	0.82	0.48
330.5	0.68	0.65	0.99	0.78	0.37
330.6	0.81	0.7	0.79	0.81	0.47
330.7	0.69	0.85	0.86	0.77	0.42
330.8	0.73	0.78	0.79	0.73	0.33
330.9	0.68	0.59	0.74	0.82	0.55
331.0	0.79	0.71	0.54	0.73	0.38
331.1	0.68	0.64	0.59	0.84	0.4
331.2	0.65	0.66	0.51	0.76	0.52
331.3	0.68	0.74	0.83	0.8	0.46
331.4	0.64	0.81	0.25	0.73	0.58
331.5	0.73	0.96	0.86	0.76	0.44
331.6	0.73	0.89	0.92	0.57	0.75
331.7	0.73	0.69	0.71	0.82	0.92
331.8	0.73	0.62	0.62	0.54	0.75
331.9	0.68	0.63	0.58	0.71	0.85
332.0	0.74	0.79	0.73	0.79	0.75
332.1	0.74	0.67	0.97	0.76	0.79
332.2	0.68	0.59	0.91	0.69	0.73
332.3	0.69	0.72	0.74	0.73	0.72
332.4	0.8	0.64	0.52	0.75	0.71
332.5	0.74	0.95	0.84	0.51	0.84
332.6	0.74	0.95	0.97	0.75	0.79
332.7	0.75	0.87	0.62	0.53	0.8
332.8	0.76	1.01	0.81	0.73	0.81
332.9	0.71	0.66	0.64	0.77	0.74
333.0	0.67	0.84	0.72	0.71	0.75
333.1	0.74	0.61	0.57	0.77	0.81
333.2	0.7	0.68	0.85	0.6	0.74
333.3	0.7	0.6	0.72	0.9	0.77
333.4	0.74	1.08	0.66	0.87	0.69
333.5	0.68	0.95	0.82	0.75	0.73
333.6	0.81	0.89	0.61	0.78	0.73
333.7	0.69	0.66	0.6	0.63	0.66
333.8	0.74	0.59	0.88	0.96	0.73
333.9	0.63	0.61	0.96	0.76	0.71
334.0	0.73	0.73	0.64	0.68	0.64
334.1	0.75	0.87	0.59	0.74	0.69
334.2	0.65	0.73	0.7	0.73	0.76
334.3	0.71	0.74	0.73	0.74	0.67
334.4	0.73	0.76	0.79	0.79	0.69
334.5	0.67	0.86	0.91	0.73	0.67
334.6	0.71	0.76	0.89	0.54	0.78
334.7	0.72	0.68	0.89	0.61	0.7
334.8	0.79	0.77	0.86	0.5	0.67
334.9	0.7	0.63	0.59	0.49	0.69
335.0	0.55	0.82	0.72	0.4	0.69
335.1	0.53	0.61	0.73	0.37	0.71
335.2	0.76	0.69	0.8	0.43	0.77
335.3	0.71	0.7	0.79	0.48	0.62
335.4	0.68	0.7	0.85	0.42	0.76
335.5	0.76	0.87	0.6	0.53	0.83
335.6	0.76	0.72	0.89	0.5	0.83
335.7	0.89	0.68	0.63	0.36	0.62
335.8	0.67	0.63	0.69	0.58	0.84
335.9	0.74	0.69	0.72	0.76	0.74
336.0	0.74	0.82	0.63	0.67	0.72
336.1	0.77	0.83	0.89	0.72	0.81
336.2	0.75	0.71	0.74	0.7	0.74
336.3	0.76	0.69	0.72	0.76	0.71
336.4	0.81	0.68	0.61	0.71	0.67
336.5	0.68	0.49	0.7	0.75	0.92
336.6	0.77	0.84	0.65	0.73	0.75
336.7	0.79	0.89	0.69	0.78	0.8
336.8	0.68	0.64	0.73	0.75	0.68
336.9	0.68	0.64	0.67	0.73	0.79
337.0	0.75	0.84	0.71	0.76	0.7
337.1	0.73	0.8	0.6	0.81	0.64
337.2	0.75	0.66	0.79	0.93	0.8
337.3	0.79	0.62	0.67	0.89	0.79
337.4	0.61	0.69	0.47	0.84	0.73
337.5	0.74	0.56	0.59	0.74	0.81
337.6	0.72	0.78	0.56	0.74	0.79
337.7	0.75	0.68	0.53	0.75	0.71
337.8	0.68	0.93	0.49	0.79	0.8
337.9	0.73	0.88	0.35	0.75	0.88
338.0	0.66	0.93	0.41	0.75	0.82
338.1	0.73	0.79	0.48	0.72	0.84
338.2	0.72	0.57	0.85	0.76	0.97
338.3	0.76	0.73	0.58	0.79	0.88
338.4	0.71	0.72	0.67	0.6	0.88
338.5	0.56	0.96	0.86	0.56	0.53
338.6	0.75	0.85	0.81	0.64	0.41
338.7	0.67	0.92	0.84	0.74	0.74
338.8	0.46	0.86	0.79	0.41	0.76
338.9	0.76	0.81	0.91	0.48	0.88
339.0	0.66	0.87	0.81	0.89	0.88
339.1	0.76	0.93	1.07	0.63	0.75
339.2	0.69	0.83	0.81	0.69	0.91
339.3	0.75	0.59	0.68	0.71	1.0
339.4	0.76	0.73	0.5	0.74	1.02
339.5	0.72	0.55	0.73	0.78	0.96
339.6	0.75	0.65	0.85	0.68	0.77
339.7	0.81	0.87	0.83	0.75	0.77
339.8	0.64	0.8	0.63	0.74	0.65
339.9	0.77	0.91	0.61	0.77	0.71
340.0	0.78	0.97	0.8	0.74	0.82
340.1	0.78	0.65	0.78	0.93	0.79
340.2	0.78	0.61	0.51	0.89	0.77
340.3	0.66	0.91	0.86	0.78	0.76
340.4	0.72	0.89	0.65	0.71	0.91
340.5	0.73	0.88	0.62	0.73	0.8
340.6	0.73	0.87	0.46	0.77	0.58
340.7	0.76	0.58	0.9	0.75	0.76
340.8	0.7	0.51	0.6	0.71	0.86
340.9	0.67	0.64	0.68	0.74	0.72
341.0	0.79	0.77	0.73	0.74	0.71
341.1	0.73	0.77	0.72	0.59	0.73
341.2	0.72	0.84	0.86	0.71	0.71
341.3	0.64	0.7	0.56	0.77	0.83
341.4	0.75	0.55	0.76	0.77	0.77
341.5	0.68	0.75	0.81	0.77	0.69
341.6	0.8	0.89	0.6	0.85	0.82
341.7	0.82	0.93	0.62	0.77	0.82
341.8	0.74	0.93	0.76	0.75	0.78
341.9	0.68	0.69	1.02	0.65	0.74
342.0	0.68	0.92	0.92	0.73	0.84
342.1	0.62	0.88	1.04	0.74	0.77
342.2	0.76	0.89	1.03	0.79	0.81
342.3	0.56	0.75	0.69	0.79	0.84
342.4	0.71	0.8	1.04	0.77	0.85
342.5	0.67	0.71	0.95	0.68	0.76
342.6	0.69	0.76	0.97	0.73	0.76
342.7	0.73	0.62	0.99	0.73	0.66
342.8	0.7	0.7	0.98	0.75	0.59
342.9	0.63	0.63	0.94	0.76	0.65
343.0	0.73	0.72	0.87	0.77	0.86
343.1	0.74	0.68	0.94	0.72	0.85
343.2	0.68	0.67	0.92	0.51	0.82
343.3	0.72	0.71	0.94	0.34	0.72
343.4	0.73	0.58	0.88	0.33	0.77
343.5	0.83	1.0	0.96	0.4	0.75
343.6	0.76	0.78	0.94	0.39	0.79
343.7	0.73	0.84	0.91	0.41	0.75
343.8	0.76	0.74	0.91	0.53	0.81
343.9	0.68	0.82	0.86	0.76	0.8
344.0	0.79	0.81	0.9	0.64	0.8
344.1	0.68	0.88	0.77	0.65	0.8
344.2	0.75	0.68	0.78	0.84	0.82
344.3	0.7	0.79	0.73	0.63	0.74
344.4	0.67	0.66	0.57	0.83	0.86
344.5	0.7	0.87	0.87	0.88	0.86
344.6	0.74	0.54	0.77	0.85	0.75
344.7	0.75	0.78	0.55	0.73	0.69
344.8	0.69	0.72	0.82	0.78	0.73
344.9	0.71	0.72	0.79	0.81	0.86
345.0	0.73	0.58	0.89	0.75	0.84
345.1	0.75	0.79	0.75	0.72	0.76
345.2	0.64	0.65	1.03	0.77	0.83
345.3	0.75	0.71	0.66	0.66	0.94
345.4	0.67	0.68	0.73	0.81	0.77
345.5	0.71	0.84	0.91	0.78	0.68
345.6	0.71	0.66	0.75	0.79	0.81
345.7	0.72	0.81	0.81	0.79	0.72
345.8	0.73	0.71	1.01	0.79	0.73
345.9	0.71	0.61	0.35	0.75	0.94
346.0	0.75	0.78	0.68	0.81	0.81
346.1	0.69	0.9	0.54	0.79	0.59
346.2	0.68	0.66	0.8	0.79	1.02
346.3	0.83	0.64	0.68	0.71	0.59
346.4	0.67	0.85	0.65	0.74	0.63
346.5	0.78	0.71	0.46	0.91	1.04
346.6	0.79	0.98	0.64	0.71	0.99
346.7	0.68	0.78	0.58	0.74	0.64
