Time (ns)	RMSD_md1 (Å)	RMSD_md2 (Å)	RMSD_md3 (Å)	RMSD_md4 (Å)	RMSD_md5 (Å)
172.8	2.69	3.7	2.66	3.68	2.78
172.9	2.62	3.68	2.75	3.6	2.76
173.0	2.68	3.7	2.66	3.63	2.77
173.1	2.65	3.62	2.45	3.64	2.83
173.2	2.71	3.55	2.49	3.66	2.86
173.3	2.57	3.72	2.53	3.77	2.84
173.4	2.62	3.72	2.47	3.86	2.8
173.5	2.64	3.73	2.54	3.79	2.8
173.6	2.57	3.53	2.65	3.77	2.85
173.7	2.71	3.61	2.75	3.69	2.88
173.8	2.64	3.56	2.68	3.54	2.82
173.9	2.68	3.52	2.67	3.59	2.82
174.0	2.67	3.56	2.5	3.6	2.92
174.1	2.62	3.44	2.65	3.59	2.78
174.2	2.58	3.6	2.47	3.59	2.82
174.3	2.7	3.68	2.65	3.58	2.79
174.4	2.69	3.6	2.63	3.75	2.65
174.5	2.78	3.68	2.67	3.82	2.66
174.6	2.76	3.65	2.73	3.74	2.55
174.7	2.7	3.57	2.65	3.64	2.67
174.8	2.68	3.57	2.75	3.77	2.75
174.9	2.71	3.6	2.63	3.79	2.8
175.0	2.66	3.65	2.57	3.86	2.79
175.1	2.7	3.61	2.42	3.7	2.77
175.2	2.7	3.74	2.46	3.61	2.75
175.3	2.58	3.65	2.51	3.62	2.74
175.4	2.52	3.6	2.52	3.59	2.89
175.5	2.48	3.62	2.44	3.53	2.78
175.6	2.62	3.7	2.46	3.51	2.74
175.7	2.61	3.63	2.51	3.56	2.77
175.8	2.66	3.62	2.55	3.66	2.8
175.9	2.55	3.73	2.49	3.74	2.75
176.0	2.64	3.71	2.53	3.8	2.71
176.1	2.62	3.82	2.51	3.64	2.71
176.2	2.71	3.76	2.64	3.78	2.82
176.3	2.68	3.78	2.58	3.83	2.78
176.4	2.75	3.59	2.73	3.77	2.82
176.5	2.75	3.73	2.72	3.74	2.89
176.6	2.68	3.87	2.7	3.68	2.82
176.7	2.63	3.83	2.69	3.91	2.86
176.8	2.71	3.73	2.6	3.97	2.87
176.9	2.66	3.76	2.67	3.91	2.76
177.0	2.7	3.71	2.63	3.83	2.8
177.1	2.81	3.56	2.6	3.84	2.8
177.2	2.87	3.56	2.78	3.85	2.74
177.3	2.84	3.64	2.78	3.87	2.71
177.4	2.82	3.55	2.71	3.96	2.9
177.5	2.96	3.59	2.7	4.02	2.78
177.6	3.02	3.64	2.77	4.15	2.76
177.7	3.01	3.71	2.93	4.08	2.6
177.8	3.1	3.68	2.93	4.14	2.61
177.9	2.94	3.6	2.78	4.13	2.64
178.0	2.94	3.57	2.65	4.15	2.76
178.1	2.9	3.52	2.72	4.04	2.81
178.2	2.99	3.46	2.66	4.01	2.85
178.3	3.0	3.47	2.58	4.01	2.89
178.4	2.99	3.5	2.69	4.07	2.91
178.5	2.94	3.54	2.53	3.96	2.91
178.6	3.0	3.64	2.72	4.05	2.87
178.7	2.95	3.63	2.74	3.95	2.85
178.8	2.83	3.65	2.81	3.8	2.77
178.9	2.78	3.81	2.81	3.99	2.84
179.0	2.79	3.85	2.66	3.99	2.79
179.1	2.8	3.88	2.83	3.93	2.86
179.2	3.01	3.94	2.68	3.91	2.9
179.3	2.98	3.87	2.66	4.0	2.73
179.4	2.93	3.89	2.55	3.93	2.81
179.5	2.9	3.86	2.53	3.74	2.79
179.6	2.93	3.73	2.7	3.73	2.78
179.7	2.81	3.63	2.53	3.92	2.75
179.8	2.83	3.78	2.61	3.78	2.77
179.9	2.83	3.81	2.49	3.77	2.7
180.0	2.88	3.76	2.5	3.73	2.64
180.1	2.78	3.75	2.5	3.82	2.64
180.2	2.84	3.65	2.7	3.88	2.66
180.3	2.87	3.71	2.56	3.97	2.71
180.4	2.79	3.74	2.52	4.06	2.72
180.5	2.61	3.67	2.62	3.99	2.78
180.6	2.72	3.72	2.65	3.99	2.79
180.7	2.81	3.58	2.68	3.84	2.91
180.8	2.8	3.59	2.48	3.71	2.9
180.9	2.82	3.67	2.65	3.83	2.87
181.0	2.76	3.63	2.73	3.92	2.76
181.1	2.8	3.66	2.61	3.94	2.65
181.2	2.78	3.72	2.77	4.02	2.68
181.3	2.79	3.68	2.82	4.01	2.54
181.4	2.84	3.68	2.67	3.98	2.61
181.5	2.93	3.79	2.51	3.85	2.56
181.6	2.9	3.74	2.61	3.91	2.62
181.7	2.85	3.68	2.64	3.89	2.68
181.8	2.87	3.78	2.7	3.88	2.72
181.9	2.77	3.66	2.69	3.82	2.73
182.0	2.68	3.59	2.62	3.79	2.68
182.1	2.75	3.57	2.72	3.84	2.84
182.2	2.69	3.68	2.61	3.84	2.77
182.3	2.58	3.67	2.68	3.82	2.73
182.4	2.66	3.79	2.56	3.78	2.8
182.5	2.59	3.6	2.66	3.7	2.89
182.6	2.53	3.64	2.61	3.68	2.76
182.7	2.67	3.71	2.61	3.68	2.86
182.8	2.56	3.65	2.51	3.7	2.63
182.9	2.63	3.77	2.53	3.77	2.65
183.0	2.48	3.75	2.58	3.73	2.73
183.1	2.5	3.82	2.61	3.77	2.58
183.2	2.64	3.88	2.49	3.72	2.64
183.3	2.71	3.95	2.62	3.85	2.6
183.4	2.63	3.86	2.57	3.88	2.5
183.5	2.79	3.83	2.53	3.83	2.53
183.6	2.81	3.86	2.41	3.85	2.49
183.7	2.73	3.89	2.5	3.87	2.48
183.8	2.76	3.92	2.4	4.01	2.64
183.9	2.79	3.91	2.39	4.13	2.52
184.0	2.9	3.78	2.48	4.25	2.58
184.1	2.86	3.67	2.67	4.19	2.57
184.2	2.89	3.73	2.43	4.03	2.69
184.3	2.88	3.65	2.34	4.05	2.65
184.4	2.87	3.67	2.46	4.06	2.65
184.5	3.01	3.63	2.52	4.04	2.54
184.6	2.9	3.56	2.48	4.03	2.66
184.7	2.94	3.66	2.36	4.11	2.7
184.8	2.65	3.72	2.43	4.06	2.69
184.9	2.66	3.68	2.51	4.16	2.63
185.0	2.71	3.67	2.55	4.12	2.64
185.1	2.75	3.76	2.58	4.18	2.67
185.2	2.72	3.8	2.33	4.26	2.67
185.3	2.68	3.87	2.57	4.3	2.6
185.4	2.76	3.85	2.51	4.36	2.53
185.5	2.72	3.8	2.59	4.19	2.54
185.6	2.68	3.73	2.68	4.37	2.54
185.7	2.87	3.82	2.54	4.3	2.63
185.8	2.88	3.85	2.53	4.1	2.67
185.9	2.96	3.77	2.51	4.26	2.58
186.0	3.11	3.76	2.54	4.06	2.49
186.1	3.08	3.66	2.45	3.97	2.45
186.2	3.11	3.79	2.37	3.93	2.55
186.3	3.16	3.76	2.33	3.96	2.52
186.4	3.01	3.76	2.54	4.16	2.52
186.5	3.15	3.66	2.47	4.2	2.52
186.6	3.06	3.69	2.46	4.18	2.52
186.7	3.21	3.75	2.52	4.08	2.5
186.8	3.0	3.7	2.5	4.04	2.61
186.9	3.06	3.75	2.46	4.18	2.6
187.0	3.27	3.79	2.46	4.03	2.58
187.1	3.33	3.82	2.38	3.95	2.54
187.2	3.37	3.66	2.47	4.12	2.52
187.3	3.19	3.77	2.47	4.12	2.54
187.4	3.14	3.85	2.49	4.18	2.55
187.5	2.97	3.71	2.57	4.07	2.56
187.6	3.02	3.69	2.55	4.08	2.51
187.7	3.11	3.73	2.53	4.06	2.52
187.8	3.07	3.72	2.57	4.02	2.5
187.9	3.14	3.64	2.69	3.98	2.49
188.0	3.15	3.76	2.57	4.1	2.49
188.1	3.06	3.66	2.67	3.99	2.46
188.2	3.05	3.55	2.68	3.95	2.53
188.3	3.21	3.65	2.78	3.91	2.6
188.4	3.24	3.7	2.69	3.94	2.65
188.5	3.2	3.63	2.74	4.23	2.69
188.6	3.28	3.53	2.7	4.25	2.67
188.7	3.11	3.51	2.67	4.2	2.69
188.8	3.38	3.56	2.75	4.14	2.69
188.9	3.21	3.75	2.77	4.21	2.63
189.0	3.2	3.8	2.78	4.08	2.57
189.1	3.08	3.66	2.75	4.25	2.5
189.2	3.13	3.61	2.63	4.36	2.62
189.3	3.07	3.74	2.68	4.34	2.66
189.4	2.86	3.84	2.53	4.3	2.76
189.5	3.0	3.83	2.71	4.42	2.65
189.6	3.0	3.76	2.64	4.53	2.56
189.7	3.06	3.85	2.75	4.42	2.58
189.8	3.16	3.87	2.57	4.48	2.58
189.9	3.18	3.87	2.6	4.57	2.74
190.0	3.12	3.72	2.65	4.43	2.8
190.1	3.15	3.7	2.63	4.34	2.74
190.2	3.16	3.58	2.52	4.37	2.67
190.3	3.15	3.75	2.61	4.39	2.63
190.4	3.0	3.7	2.63	4.35	2.67
190.5	3.04	3.71	2.73	4.43	2.63
190.6	3.04	3.7	2.49	4.43	2.76
190.7	2.99	3.67	2.46	4.42	2.72
190.8	2.95	3.65	2.51	4.52	2.8
190.9	2.89	3.51	2.4	4.52	2.73
191.0	2.87	3.36	2.61	4.37	2.77
191.1	2.91	3.27	2.69	4.55	2.7
191.2	2.91	3.31	2.72	4.24	2.72
191.3	2.89	3.29	2.79	4.31	2.63
191.4	2.88	3.36	2.67	4.37	2.83
191.5	3.16	3.36	2.77	4.41	2.93
191.6	3.08	3.55	2.83	4.41	2.87
191.7	2.98	3.52	2.86	4.37	2.76
191.8	3.01	3.63	2.71	4.25	2.78
191.9	2.91	3.59	2.79	4.3	2.78
192.0	2.88	3.54	2.85	4.37	2.65
192.1	2.89	3.49	2.8	4.3	2.71
192.2	2.86	3.46	2.82	4.3	2.85
192.3	3.0	3.53	2.86	4.28	2.69
192.4	3.01	3.57	2.61	4.15	2.7
192.5	2.92	3.54	2.64	4.12	2.73
192.6	2.95	3.59	2.7	4.19	2.72
192.7	2.96	3.5	2.75	4.43	2.68
192.8	2.92	3.45	2.8	4.29	2.7
192.9	2.79	3.48	2.79	4.34	2.62
193.0	2.89	3.45	2.84	4.33	2.67
193.1	2.93	3.48	2.79	4.37	2.67
193.2	2.94	3.42	2.74	4.36	2.76
193.3	2.99	3.41	2.79	4.42	2.6
193.4	2.99	3.47	2.93	4.54	2.61
193.5	2.95	3.56	2.97	4.58	2.57
193.6	3.04	3.55	2.72	4.62	2.45
193.7	2.99	3.46	2.77	4.46	2.6
193.8	2.9	3.43	2.78	4.46	2.66
193.9	2.96	3.4	2.69	4.35	2.75
194.0	2.94	3.47	2.55	4.42	2.6
194.1	3.27	3.45	2.66	4.46	2.68
194.2	3.21	3.48	2.84	4.47	2.67
194.3	3.2	3.52	2.79	4.26	2.53
194.4	3.12	3.49	2.88	4.25	2.52
194.5	3.2	3.38	2.84	4.33	2.49
194.6	3.23	3.41	2.87	4.31	2.49
194.7	3.09	3.47	2.87	4.31	2.5
194.8	3.06	3.46	2.86	4.23	2.48
194.9	3.15	3.33	2.66	4.44	2.57
195.0	3.13	3.44	2.64	4.28	2.52
195.1	3.19	3.5	2.7	4.11	2.5
195.2	3.27	3.45	2.8	4.1	2.52
195.3	3.23	3.45	2.81	4.14	2.64
195.4	3.17	3.44	2.94	4.07	2.62
195.5	3.0	3.48	2.94	4.24	2.56
195.6	3.14	3.53	2.82	4.09	2.61
195.7	3.08	3.47	2.81	4.06	2.62
195.8	2.86	3.46	2.73	4.2	2.64
195.9	2.83	3.43	2.78	4.19	2.69
196.0	3.02	3.51	2.68	4.36	2.73
196.1	2.86	3.49	2.78	4.29	2.67
196.2	3.09	3.53	2.6	4.42	2.7
196.3	2.96	3.5	2.65	4.15	2.61
196.4	2.82	3.48	2.74	4.2	2.64
196.5	2.87	3.61	2.7	4.18	2.69
196.6	2.86	3.66	2.61	4.13	2.7
196.7	2.76	3.78	2.47	4.17	2.74
196.8	2.86	3.73	2.49	4.12	2.69
196.9	2.84	3.72	2.48	4.04	2.71
197.0	2.93	3.76	2.6	4.1	2.71
197.1	2.89	3.59	2.7	4.28	2.67
197.2	2.87	3.7	2.68	4.11	2.75
197.3	2.75	3.69	2.7	4.08	2.71
197.4	2.77	3.66	2.77	4.14	2.72
197.5	2.74	3.57	2.67	4.22	2.82
197.6	2.71	3.65	2.86	4.2	2.81
197.7	2.81	3.74	2.81	4.35	2.84
197.8	2.75	3.56	2.53	4.18	2.8
197.9	2.72	3.65	2.61	4.17	2.81
198.0	2.72	3.61	2.7	4.03	2.77
198.1	2.6	3.61	2.59	3.96	2.72
198.2	2.63	3.64	2.59	4.0	2.7
198.3	2.64	3.67	2.66	4.14	2.77
198.4	2.54	3.63	2.58	4.05	2.73
198.5	2.65	3.53	2.72	3.97	2.6
198.6	2.67	3.52	2.87	4.1	2.77
198.7	2.75	3.56	2.88	4.06	2.88
198.8	2.65	3.76	2.78	4.0	2.73
198.9	2.55	3.7	3.09	3.95	2.78
199.0	2.51	3.6	2.97	3.97	2.72
199.1	2.57	3.63	3.0	4.02	2.83
199.2	2.55	3.79	2.99	3.97	2.83
199.3	2.53	3.82	2.98	3.93	2.88
199.4	2.67	3.66	2.99	3.93	2.85
199.5	2.57	3.6	2.96	4.14	2.78
199.6	2.68	3.61	2.78	4.1	2.69
199.7	2.62	3.61	2.77	4.12	2.69
199.8	2.73	3.72	2.9	4.05	2.8
199.9	2.57	3.54	2.83	4.15	2.74
200.0	2.58	3.68	2.85	4.14	2.77
200.1	2.7	3.63	2.67	4.06	2.8
200.2	2.63	3.68	2.68	4.19	2.81
200.3	2.67	3.74	2.67	4.12	2.82
200.4	2.8	3.72	2.72	3.97	2.76
200.5	2.67	3.71	2.64	4.01	2.83
200.6	2.79	3.65	2.68	4.12	2.78
200.7	2.69	3.67	2.63	4.15	2.85
200.8	3.0	3.69	2.68	4.1	2.85
200.9	2.97	3.73	2.74	4.11	2.92
201.0	2.69	3.6	2.66	4.04	2.79
201.1	2.56	3.56	2.72	4.03	2.84
201.2	2.54	3.47	2.74	4.13	2.81
201.3	2.64	3.6	2.71	4.18	2.82
201.4	2.71	3.55	2.76	4.28	2.8
201.5	2.71	3.6	2.77	4.09	2.83
201.6	2.73	3.58	2.63	4.12	2.81
201.7	2.71	3.6	2.79	4.09	2.9
201.8	2.68	3.72	2.69	4.08	2.82
201.9	2.77	3.67	2.84	3.97	2.74
202.0	2.77	3.62	2.98	3.98	2.79
202.1	2.82	3.6	3.05	4.06	2.83
202.2	2.75	3.71	2.98	4.36	2.85
202.3	2.75	3.65	2.91	4.16	2.85
202.4	2.7	3.69	2.93	4.23	2.8
202.5	2.66	3.75	3.01	4.29	2.82
202.6	2.8	3.89	2.91	4.18	2.81
202.7	2.78	3.72	2.98	4.21	2.74
202.8	2.74	3.71	3.07	4.17	2.71
202.9	2.82	3.68	3.01	4.27	2.86
203.0	2.86	3.78	3.05	4.17	2.75
203.1	2.91	3.65	3.11	3.99	2.86
203.2	2.86	3.65	2.95	3.96	2.93
203.3	2.97	3.63	2.89	4.13	2.93
203.4	3.03	3.67	2.79	4.13	2.92
203.5	2.86	3.69	2.9	4.17	2.99
203.6	2.94	3.81	2.84	4.12	3.01
203.7	2.89	3.86	2.9	4.05	2.93
203.8	2.9	3.76	2.84	4.24	2.87
203.9	2.74	3.8	2.98	4.06	2.97
204.0	2.71	3.82	2.77	4.09	3.03
204.1	2.65	3.84	2.89	4.04	2.99
204.2	2.66	3.81	2.97	4.17	3.01
204.3	2.77	3.87	2.85	4.2	2.91
204.4	2.65	3.89	2.75	4.2	2.99
204.5	2.63	3.71	2.86	4.14	3.0
204.6	2.67	3.78	2.77	4.18	3.08
204.7	2.62	3.73	2.62	3.98	3.06
204.8	2.65	3.68	2.85	3.98	2.97
204.9	2.82	3.78	2.78	3.95	3.03
205.0	2.73	3.75	2.78	4.01	2.89
205.1	2.75	3.81	2.65	4.0	2.91
205.2	2.77	3.85	2.72	3.96	3.05
205.3	2.77	3.74	2.66	4.0	2.94
205.4	2.81	3.73	2.67	3.93	2.97
205.5	2.73	3.71	2.78	3.94	3.06
205.6	2.74	3.74	2.78	3.89	3.04
205.7	2.86	3.73	2.64	3.95	2.95
205.8	2.75	3.81	2.78	3.96	3.09
205.9	2.84	3.71	2.74	3.94	3.06
206.0	2.93	3.7	2.72	4.05	3.09
206.1	2.95	3.59	2.68	4.11	2.91
206.2	2.87	3.63	2.73	4.22	2.79
206.3	2.94	3.68	2.67	3.97	2.78
206.4	2.91	3.76	2.63	3.99	2.88
206.5	2.86	3.86	2.88	4.11	2.88
206.6	2.87	3.8	2.86	4.09	2.81
206.7	2.8	3.8	2.92	4.14	2.87
206.8	2.77	3.8	3.12	4.18	2.79
206.9	2.65	3.75	3.21	4.16	2.68
207.0	2.61	3.59	3.17	4.19	2.67
207.1	2.62	3.66	3.16	4.23	2.73
207.2	2.57	3.54	3.08	4.17	2.74
207.3	2.6	3.55	2.87	3.92	2.74
207.4	2.58	3.49	2.87	4.04	2.7
207.5	2.62	3.43	2.97	3.9	2.73
207.6	2.7	3.35	3.01	3.84	2.8
207.7	2.6	3.35	3.26	4.06	2.87
207.8	2.67	3.38	3.23	3.93	2.76
207.9	2.8	3.39	3.1	3.94	2.83
208.0	2.8	3.32	3.18	3.83	2.82
208.1	2.75	3.33	3.26	3.88	2.92
208.2	2.78	3.47	3.05	4.0	2.98
208.3	2.71	3.35	3.23	3.85	2.93
208.4	2.69	3.21	3.4	3.8	2.94
208.5	2.71	3.25	3.21	3.76	2.99
208.6	2.87	3.19	3.29	3.79	2.96
208.7	2.8	3.35	3.38	3.78	2.81
208.8	2.82	3.38	3.26	3.77	2.86
208.9	2.91	3.37	3.21	3.89	2.95
209.0	2.85	3.45	3.1	3.99	2.87
209.1	2.88	3.48	3.06	3.96	3.01
209.2	2.84	3.5	3.07	4.04	2.97
209.3	2.85	3.48	2.97	4.11	3.06
209.4	3.01	3.56	3.08	4.2	2.98
209.5	2.99	3.68	3.19	4.03	2.87
209.6	3.03	3.64	3.21	3.95	2.84
209.7	2.9	3.64	3.11	4.04	2.88
209.8	3.0	3.66	3.04	4.15	2.93
209.9	3.0	3.72	2.94	4.1	2.85
210.0	3.1	3.57	2.91	4.13	2.88
210.1	3.16	3.55	2.99	4.08	2.86
210.2	3.22	3.53	3.12	4.15	2.92
210.3	3.31	3.4	3.06	4.08	2.75
210.4	3.48	3.42	2.95	4.01	2.83
210.5	3.35	3.4	3.09	4.2	2.77
210.6	3.14	3.36	3.08	4.1	2.87
210.7	3.21	3.43	3.15	4.07	2.75
210.8	3.09	3.38	3.03	4.08	2.89
210.9	3.11	3.28	2.97	4.09	2.92
211.0	2.89	3.44	2.96	4.04	3.0
211.1	2.92	3.31	2.93	4.07	2.98
211.2	2.94	3.33	2.99	4.1	2.91
211.3	2.67	3.31	2.89	4.1	3.01
211.4	2.9	3.27	2.89	4.12	2.95
211.5	2.86	3.33	2.85	4.19	2.93
211.6	2.87	3.26	2.84	4.24	2.89
211.7	3.06	3.33	2.86	4.28	2.95
211.8	3.0	3.4	3.06	4.06	2.8
211.9	2.91	3.36	2.94	4.21	2.92
212.0	2.93	3.28	3.12	4.24	2.89
212.1	2.96	3.22	2.97	4.41	2.78
212.2	2.9	3.21	2.91	4.3	2.71
212.3	2.91	3.23	2.85	4.25	2.74
212.4	2.94	3.27	2.78	4.29	2.79
212.5	2.81	3.25	2.87	4.31	2.77
212.6	2.87	3.32	2.7	4.26	2.64
212.7	2.91	3.5	2.8	4.24	2.74
212.8	2.85	3.54	2.81	4.35	2.68
212.9	2.84	3.63	2.59	4.19	2.68
213.0	2.82	3.53	2.79	4.22	2.72
213.1	2.84	3.49	2.8	4.07	2.72
213.2	2.91	3.43	2.77	4.16	2.81
213.3	2.94	3.48	2.8	4.23	2.59
213.4	2.96	3.4	2.73	4.29	2.63
213.5	2.89	3.33	2.72	4.24	2.6
213.6	2.84	3.41	2.69	4.21	2.6
213.7	2.85	3.41	2.6	4.39	2.66
213.8	2.76	3.57	2.55	4.39	2.77
213.9	2.73	3.46	2.51	4.28	2.73
214.0	2.68	3.49	2.51	4.32	2.68
214.1	2.78	3.37	2.43	4.18	2.83
214.2	2.87	3.42	2.51	4.1	2.75
214.3	2.85	3.46	2.56	4.02	2.65
214.4	2.91	3.6	2.48	3.97	2.68
214.5	2.92	3.63	2.59	4.3	2.74
214.6	2.8	3.57	2.69	4.23	2.83
214.7	2.91	3.48	2.66	4.18	2.86
214.8	2.8	3.47	2.68	4.25	2.76
214.9	2.82	3.53	2.61	4.17	2.79
215.0	2.69	3.56	2.67	4.29	2.78
215.1	2.76	3.69	2.71	4.43	2.77
215.2	2.72	3.8	2.72	4.42	2.73
215.3	2.67	3.77	2.79	4.33	2.65
215.4	2.76	3.75	2.77	4.19	2.61
215.5	2.77	3.68	2.61	4.28	2.67
215.6	2.76	3.63	2.75	4.29	2.65
215.7	2.89	3.75	2.6	4.26	2.63
215.8	2.87	3.64	2.81	4.23	2.69
215.9	2.92	3.7	2.85	4.28	2.69
216.0	2.9	3.66	2.82	4.41	2.81
216.1	2.89	3.67	2.83	4.51	2.89
216.2	2.93	3.6	2.82	4.31	2.84
216.3	2.93	3.77	2.85	4.28	2.79
216.4	2.78	3.52	2.84	4.28	2.75
216.5	2.88	3.54	2.98	4.27	2.82
216.6	2.7	3.64	2.85	4.29	2.82
216.7	2.72	3.59	2.81	4.24	2.78
216.8	2.76	3.52	2.92	4.16	2.86
216.9	2.66	3.49	3.03	4.04	2.87
217.0	2.65	3.4	2.98	4.25	2.71
217.1	2.49	3.34	2.93	4.31	2.9
217.2	2.56	3.41	2.82	4.19	2.8
217.3	2.62	3.37	2.89	4.06	2.83
217.4	2.68	3.36	2.69	4.13	2.85
217.5	2.65	3.36	2.86	4.12	2.75
217.6	2.7	3.48	2.91	4.07	2.71
217.7	2.71	3.69	2.78	4.15	2.78
217.8	2.83	3.64	2.87	4.04	2.73
217.9	2.75	3.55	2.78	4.11	2.68
218.0	2.88	3.53	2.65	4.21	2.71
218.1	2.95	3.52	2.78	4.3	2.74
218.2	2.95	3.51	2.69	4.26	2.73
218.3	2.92	3.52	2.65	4.18	2.77
218.4	2.89	3.58	2.85	4.15	2.81
218.5	2.92	3.58	2.96	4.12	2.76
218.6	2.82	3.48	2.83	4.12	2.74
218.7	2.95	3.59	2.88	4.05	2.75
218.8	2.97	3.62	2.91	4.0	2.81
218.9	2.81	3.64	2.86	4.03	2.71
219.0	2.76	3.67	2.82	3.91	2.82
219.1	2.8	3.64	2.86	4.09	2.82
219.2	2.65	3.61	3.0	4.11	2.81
219.3	2.68	3.57	3.26	4.01	2.81
219.4	2.73	3.6	3.1	4.0	2.85
219.5	2.64	3.65	3.2	4.0	2.85
219.6	2.71	3.55	2.97	3.99	2.85
219.7	2.85	3.58	3.06	4.08	2.81
219.8	2.79	3.49	2.86	3.96	2.88
219.9	2.9	3.51	2.97	3.85	2.91
220.0	2.83	3.61	2.9	3.94	2.85
220.1	2.81	3.55	2.87	3.93	2.89
220.2	2.81	3.57	3.02	3.73	3.02
220.3	2.81	3.59	2.97	3.85	3.09
220.4	2.85	3.36	2.96	3.98	3.02
220.5	2.93	3.4	2.99	4.08	2.95
220.6	3.13	3.64	3.04	3.99	2.88
220.7	3.13	3.61	2.97	3.93	2.97
220.8	2.99	3.54	2.81	4.13	2.89
220.9	3.03	3.63	2.99	4.2	2.92
221.0	3.0	3.57	3.04	4.02	2.92
221.1	3.04	3.71	3.0	4.04	2.89
221.2	3.11	3.61	2.97	4.1	2.83
221.3	3.1	3.59	2.88	4.08	2.84
221.4	3.2	3.47	2.99	4.15	2.89
221.5	3.03	3.57	3.0	4.1	2.88
221.6	2.96	3.54	2.88	4.18	2.95
221.7	2.9	3.5	2.81	4.12	2.85
221.8	2.95	3.51	2.75	4.18	2.86
221.9	3.01	3.55	2.84	4.2	2.87
222.0	2.96	3.46	2.85	4.09	2.83
222.1	2.93	3.45	2.74	4.14	2.93
222.2	2.95	3.46	2.62	4.27	3.03
222.3	2.95	3.51	2.77	4.3	3.05
222.4	2.9	3.61	2.67	4.18	3.02
222.5	2.94	3.54	2.76	4.17	3.01
222.6	2.9	3.5	2.72	4.16	2.97
222.7	3.09	3.52	2.82	4.21	3.01
222.8	3.0	3.52	2.93	4.28	3.11
222.9	3.07	3.54	2.89	4.28	3.03
223.0	2.9	3.61	2.96	4.44	3.05
223.1	3.03	3.55	3.03	4.28	3.04
223.2	3.09	3.57	3.07	4.19	3.06
223.3	3.18	3.59	3.08	4.05	2.89
223.4	3.1	3.74	3.01	4.28	2.91
223.5	3.08	3.76	2.88	4.29	2.95
223.6	3.22	3.73	2.79	4.5	2.95
223.7	3.08	3.81	2.8	4.22	2.97
223.8	3.09	3.87	2.71	4.22	2.92
223.9	3.15	3.83	2.92	4.12	2.94
224.0	3.16	3.72	3.01	4.29	2.94
224.1	3.25	3.73	2.9	4.34	2.94
224.2	3.38	3.77	2.94	4.26	2.95
224.3	3.21	3.94	2.91	4.3	2.98
224.4	3.23	3.96	2.87	4.37	3.13
224.5	3.25	3.78	2.95	4.56	3.08
224.6	3.34	3.92	2.95	4.54	3.05
224.7	3.12	3.76	3.06	4.54	3.05
224.8	3.23	3.8	2.91	4.35	3.12
224.9	3.18	3.78	2.77	4.2	3.01
225.0	3.17	3.78	2.9	4.07	2.89
225.1	3.27	3.79	2.85	4.27	2.89
225.2	3.24	3.69	2.89	4.45	2.88
225.3	3.16	3.68	2.75	4.26	2.94
225.4	3.1	3.65	2.75	4.38	2.99
225.5	3.11	3.62	2.59	4.44	2.93
225.6	3.0	3.66	2.71	4.36	2.99
225.7	3.02	3.67	2.89	4.36	2.92
225.8	3.09	3.75	2.68	4.3	2.92
225.9	2.96	3.75	2.74	4.13	3.05
226.0	2.99	3.68	2.82	4.1	2.99
226.1	3.09	3.67	2.72	4.01	2.94
226.2	3.11	3.66	2.77	3.99	2.95
226.3	2.99	3.76	2.81	3.91	2.97
226.4	3.0	3.78	2.75	3.97	2.98
226.5	2.92	3.85	2.86	3.84	2.88
226.6	3.05	3.86	2.81	3.94	2.89
226.7	3.08	3.93	2.74	3.92	2.9
226.8	3.04	3.85	2.68	3.92	3.04
226.9	2.98	3.64	2.73	3.83	3.02
227.0	2.97	3.67	2.72	3.88	3.01
227.1	2.74	3.66	2.87	3.92	2.94
227.2	2.7	3.69	2.91	4.02	3.04
227.3	2.83	3.63	2.89	4.03	3.09
227.4	2.76	3.67	2.87	4.01	3.08
227.5	2.9	3.71	2.84	3.96	3.1
227.6	2.95	3.69	2.85	3.91	3.04
227.7	3.0	3.65	2.86	3.96	2.99
227.8	2.97	3.55	2.94	3.96	3.01
227.9	3.09	3.56	2.9	4.06	3.05
228.0	3.05	3.65	2.89	4.05	2.88
228.1	3.06	3.5	3.04	4.05	2.95
228.2	3.04	3.69	2.93	4.09	2.96
228.3	3.05	3.71	2.99	3.96	3.05
228.4	3.04	3.67	3.02	3.89	3.02
228.5	3.03	3.69	2.86	3.95	2.97
228.6	3.05	3.66	2.87	3.97	2.99
228.7	3.09	3.77	2.91	3.92	3.02
228.8	3.15	3.66	2.91	3.88	3.04
228.9	3.18	3.62	2.91	3.81	2.95
229.0	3.14	3.6	2.94	3.73	2.89
229.1	3.31	3.5	3.03	3.93	2.99
229.2	3.21	3.4	2.95	3.96	2.99
229.3	3.1	3.34	2.9	4.07	3.02
229.4	3.19	3.42	2.89	4.11	3.01
229.5	3.05	3.33	2.98	4.04	2.97
229.6	3.06	3.31	2.89	4.04	3.08
229.7	3.03	3.25	2.83	3.97	3.0
229.8	3.03	3.41	2.88	4.14	3.1
229.9	3.06	3.42	3.01	3.99	3.0
230.0	3.0	3.3	2.89	3.97	2.96
230.1	2.98	3.31	2.85	4.01	2.9
230.2	2.98	3.37	3.03	4.15	3.03
230.3	3.18	3.42	3.08	4.34	2.96
230.4	3.1	3.34	3.02	4.1	2.97
230.5	2.96	3.53	3.0	4.09	3.02
230.6	2.98	3.44	3.01	4.06	3.04
230.7	2.89	3.4	3.01	4.26	2.98
